FILENAME | WORD_COUNT | HAS_SPECIFIC_DATA | HAS_UNIQUE_CONTENT | TEMPLATE_PHRASES_COUNT | DUPLICATE_CONCLUSIONS | GRADE | NOTES
surgical-dermatology/pre-post-op/surgical-site-infection-signs-recognition-treatment.html | 398 | N | Y | 5 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4); HEAVY_TEMPLATE_USE(5)
surgical-dermatology/pre-post-op/surgical-wound-care-instructions-dressing-changes.html | 328 | N | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/pre-post-op/suture-types-removal-timeline-absorbable-non-absorbable.html | 340 | N | Y | 5 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4); HEAVY_TEMPLATE_USE(5)
surgical-dermatology/pre-post-op/when-call-surgeon-after-skin-surgery-red-flags.html | 442 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/pre-post-op/wound-dehiscence-after-surgery-causes-management.html | 347 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/pre-post-op/wound-healing-stages-inflammation-remodeling.html | 341 | N | Y | 3 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)

========================================================================================================================================================================================================
SUMMARY STATISTICS
========================================================================================================================================================================================================
Total articles: 351
PASS: 193 (55.0%)
FAIL: 158 (45.0%)

Common Issues:
  Generic openings: 0 articles
  Duplicate conclusions: 158 articles
  No specific medical data: 148 articles
